0,0.00020704272535491583
1,0.00017142969244968197
2,0.00020621725498262602
3,0.00021745539521234172
4,0.00018837171755740724
5,0.00018737859131433754
6,0.0002019288114133724
7,0.00022716513972205005
8,0.00023230787430939808
9,0.0002192729794500305
10,0.00021902933304506882
11,0.0002084020703161849
12,0.00020150867334505065
13,0.00019788674586532082
14,0.00019386909883588901
15,0.00019024977861918863
16,0.00019070089438495884
17,0.00018959288559989445
18,0.00019371965856556885
19,0.00018844679001637845
20,0.00017817016189336046
21,0.00018388276887719893
22,0.00017795403525493368
23,0.00018707186614008706
24,0.00018870418316349426
25,0.00019127615350291667
26,0.00019183373917223143
27,0.0001981162860383809
28,0.00019673884381142344
29,0.00019712936960916187
30,0.00019804673127789957
31,0.0001998359176445101
32,0.00020285132184975896
33,0.000203674104668286
34,0.0002020210251860917
35,0.00020270949631054618
36,0.00020721254290819764
37,0.00020883933106026172
38,0.0002085092761402325
39,0.0002123106471223484
40,0.00020987928352852545
41,0.0002140853857902463
42,0.00021847504911628608
43,0.00021799563670577823
44,0.0002166527824926731
45,0.00021911744126153372
46,0.00021995317579890012
47,0.00021846201216870078
48,0.00021767120207160203
