0,0.0004245903494892111
1,0.0003186304591380747
2,0.00026058420660394273
3,0.00022079757168261803
4,0.0002448180095470012
5,0.0002047186942096787
6,0.0002074476244279049
7,0.000213255166139348
8,0.00021417857688065353
9,0.0002164591834028496
10,0.00021636281822112494
11,0.00021196779118496482
12,0.0001934732001156993
13,0.00020091533656600849
14,0.00020827605686727933
15,0.00020617501816230996
16,0.00020299499054623435
17,0.0002055457161086753
18,0.00020552609431998274
19,0.00020806680057854895
20,0.00020531920842753711
21,0.00020756221323699737
22,0.00020687694086630266
23,0.00020701021993964065
24,0.00021431791493093218
25,0.00022006928485244592
26,0.00022157398675547963
27,0.00021970294715418216
28,0.00021334517111301095
29,0.0002183949673947572
30,0.00021662134190031054
31,0.0002121957703151136
32,0.00020755243937584678
33,0.00020387351550051186
34,0.00020233830326813024
35,0.00020326730560286024
36,0.00020616004947699077
37,0.00020808493375104738
38,0.00021246635235642162
39,0.0002108120254909003
40,0.00021566376331791725
41,0.00021302211789416594
42,0.00021196713670076963
43,0.00021603133950191496
44,0.00021656371069957592
45,0.0002151577447561097
46,0.0002163002571498173
47,0.00021825771132014688
48,0.00021767120207160208
