0,1,2143871857,物流不电话通知 直接扔物业 已丢,1382094,来自京东iPhone客户端,0,0,0
0,1,2126836048,大家别买，别买，别买，别买，别买,1382094,来自京东iPhone客户端,0,0,0
0,1,2070433979,很垃圾,1382094,来自京东Android客户端,0,0,0
0,1,2068174602,掉毛  特别薄,1382094,来自京东iPhone客户端,0,0,1
0,1,2067262516,太薄了  没什么厚度60块 买个这 有点亏,1382094,来自京东Android客户端,0,0,0
0,1,2065827374,差评质量不怎么样,1382094,来自微信购物,0,0,0
0,1,2040255698,真想给一万个差评，被坑了。掉毛这么厉害。肯爹,1382094,来自微信购物,0,0,1
0,1,2016827341,去,1382094,来自京东iPhone客户端,0,0,0
0,1,2007530637,非常不好用,1382094,来自微信购物,0,0,0
0,1,1997106292,一般般啦啦啦啦啦啦,1382094,来自微信购物,0,0,0
0,4,10311049910,这价格算不错了,1382094,,0,0,0
0,5,10310358680,质感好，质量也不错,1382094,来自京东Android客户端,0,0,0
0,5,10310109037,还没拆包，摸着是不错,1382094,来自京东Android客户端,0,0,0
0,5,10310001705,很好，值得推荐，有需要的可以考虑,1382094,来自京东iPhone客户端,0,0,0
0,4,10309308885,颜色还可以，比较耐脏,1382094,,0,0,0
0,5,10309297144,商品包装很好快递也很快,1382094,来自京东Android客户端,0,0,0
0,5,10308656772,很方便！一直喜欢在京东买东西，感觉京东还是挺好的，信任京东，希望越做越好！,1382094,来自京东iPhone客户端,0,0,0
0,5,10308561786,很好很柔软，划算,1382094,来自京东iPhone客户端,0,0,0
0,5,10308475377,物流给力，质量很好！实用,1382094,来自京东Android客户端,0,0,0
0,5,10308241720,可以,1382094,来自京东iPhone客户端,0,0,0
0,5,10302981360,这个可以的不错哦，正品我喜欢用它,1382094,来自京东iPhone客户端,0,0,0
0,5,10302694090,还可以,1382094,来自京东iPhone客户端,0,0,0
0,5,10302517395,不错，推荐购买。。。,1382094,来自京东iPhone客户端,0,0,0
0,5,10301453279,可以,1382094,来自京东Android客户端,0,0,0
0,5,10301362980,质量不错，买了两块儿，一个灰色一个卡其色，一个短毛一个长毛。都不错哦。,1382094,来自京东iPhone客户端,0,0,0
0,5,10301210879,看看熊敏没熊敏熊敏上马赛克,1382094,来自京东iPhone客户端,0,0,0
0,5,10300936293,质量很一般，掉毛很严重,1382094,来自京东Android客户端,0,0,0
0,5,10300702023,真的很不错，虽然不是很厚！但这个价格很良心！,1382094,来自京东Android客户端,0,0,0
0,4,10300417998,有点异味，需要吹晒一周！,1382094,,0,0,0
0,5,10300411343,可以,1382094,,0,0,0
0,1,1398090572,太臭了！有很臭的味道！,1382094,来自京东Android客户端,1,0,1
0,1,1389200520,一颗星都不想给太垃圾了，真心对不起*,1382094,来自微信购物,0,0,1
0,1,1130641798,质地真心一般请不要买&hellip;&hellip;味道倒是没有！,1382094,来自京东iPhone客户端,0,0,0
0,1,1068766903,不好 太薄了 沒啥質感,1382094,来自京东Android客户端,0,0,0
0,5,10308178003,可以质量非常好,1382094,来自京东iPhone客户端,0,0,0
0,5,10307292106,京东速度就是快，几十块钱的东西，临时用用感觉还是挺好的。,1382094,来自京东iPhone客户端,0,0,0
0,5,10307275425,真的不错,1382094,来自京东iPhone客户端,0,0,0
0,5,10306407326,好,1382094,来自京东iPhone客户端,0,0,0
0,4,10305866285,还行，有点儿味儿&hellip;&hellip;&hellip;,1382094,来自京东iPad客户端,0,0,0
0,5,10305783127,比想象中的要大很多，整体感觉不错！,1382094,来自京东iPhone客户端,0,0,0
0,5,10304475556,还不错！,1382094,来自京东iPhone客户端,0,0,0
0,5,10303823514,可以,1382094,来自京东iPhone客户端,0,0,0
0,5,10303666441,很好用，该考虑多买几个,1382094,来自京东iPhone客户端,0,0,0
0,5,10302999526,挺不错的,1382094,来自京东iPhone客户端,0,0,0
0,5,10313697405,很不错哦，质量很好，而且包装也很给力，京东确实很靠谱,1382094,来自京东iPhone客户端,0,0,0
0,5,10313425775,挺舒服的,1382094,来自京东iPhone客户端,0,0,0
0,5,10313392000,很好很强大，便宜耐用,1382094,来自京东Android客户端,0,0,0
0,5,10312895360,感觉太薄了，而且比较小。。。不过这价格也勉强能接受了，还挺舒服的。,1382094,来自京东Android客户端,0,0,0
0,5,10312818724,颜色，质量都很满意，可以信赖！,1382094,来自京东iPhone客户端,0,0,0
0,5,10312521135,还可以吧,1382094,来自京东iPhone客户端,0,0,0
0,5,10312094961,啦啦啦啦咯啦咯啦咯啦啦啦,1382094,来自京东Android客户端,0,0,0
0,5,10311987274,用过一段时间了也很好。送货快价格优惠,1382094,来自京东iPhone客户端,0,0,0
0,5,10311746376,软的垫子很好很方便 家里老人很喜欢,1382094,来自京东iPhone客户端,0,0,0
0,5,10311231211,不错 ，踩着挺舒服 。,1382094,来自京东iPhone客户端,0,0,0
0,1,1973221607,差差差,1382094,来自京东Android客户端,0,0,0
0,1,1965689066,质量太差，简直是垃圾产品，都不要买了,1382094,来自京东Android客户端,0,0,1
